,Image,detected_class,detected_pix_len,gt_class,gt_pix_len,Whale,Flight,Total Altitude,Focal length (mm),Pixel size,Pixel Length,Total Length (m),Estimated % Error,Notes,detected_len,gt_len
29,DSC09219.JPG,5,378.8863868472315,5,402.08828405503493,Bb18_063_006,12,48.4,5,0.00039166699999999995,2353.4410000000003,8.92,,,8.416909046134055,8.932336005969837
30,DSC09242.JPG,5,403.7150170623509,5,407.52168198869805,Bb18_063_010,12,48.45,5,0.00039166699999999995,2389.788,9.07,,,8.977738608430032,9.06239050700765
31,DSC09233.JPG,5,376.87794759920433,5,399.2616759960168,Bb18_063_005,12,48.65,5,0.00039166699999999995,2333.053,8.89,,,8.41553715319772,8.915357052850718
32,DSC09329.JPG,5,443.39019471245194,5,459.49862975941875,Bb18_063_011,13,42.2,5,0.00039166699999999995,2680.1090000000004,8.86,,,8.588094342141853,8.900101151352716
33,DSC09289.JPG,5,526.3971833912414,5,551.5267565208788,Bb18_063_012,13,35.25,5,0.00039166699999999995,3184.54,8.79,,,8.516692146518238,8.923268862487232
34,DSC09258.JPG,5,393.0216154227254,5,413.02049708531564,Bb18_063_009,12,49.05,5,0.00039166699999999995,2402.783,9.23,,,8.848175314679583,9.298414192400854
35,DSC04952.JPG,3,318.78180205329966,3,331.7619105351894,Mn20170817-UnID1,30,65.6,5,0.00039166699999999995,1979.213,10.17,0.04%,,9.598328989982244,9.989152276419421
37,DSC04878.JPG,3,372.0872914905104,3,380.16034200040895,Mn20170817-UnID6,29,70.9476,5,0.00039166699999999995,2234.453,12.42,0.74%,,12.116601279984014,12.37949102757462
38,DSC04872.JPG,3,355.2041564359295,3,359.20163164440584,Mn20170817-UnID5,29,70.8376,5,0.00039166699999999995,2128.472,11.81,0.74%,,11.548887443494635,11.678858870924087
39,DSC04863.JPG,3,386.13078834046905,3,385.0127084640489,Mn20170817-UnID4,29,71.1976,5,0.00039166699999999995,2220.567,12.38,0.74%,,12.618218888799191,12.581681588377059
40,DSC04832.JPG,5,298.0433659461962,3,307.14956822473266,Mn20170817-UnID3,29,71.3976,5,0.00039166699999999995,1776.6789999999999,9.94,0.74%,,9.767003509119212,10.065417497724045
41,DSC04798.JPG,3,452.8408965337416,3,450.98436889168653,Mn20170817-UnID2,29,60.1376,5,0.00039166699999999995,2626.232,12.37,0.74%,,12.49942412286916,12.448179797165578
42,DSC04723.JPG,3,405.04070879046077,3,403.52189511150436,Mn170817-50,28,70.46,5,0.00039166699999999995,2344.279,12.94,0.04%,,13.099043492298819,13.049924956789738
43,DSC03560.JPG,3,347.38304703687584,3,364.3308617522587,Mn170815-20,19,67.18,5,0.00039166699999999995,2125.862,11.19,0.04%,,10.7114161053201,11.233995134552524
44,DSC03457.JPG,3,367.66013717768016,3,378.58404307690006,Mn170815-10,19,71.19,5,0.00039166699999999995,2190.196,12.21,0.04%,,12.013341110702362,12.370281106525518
46,DSC02239.JPG,3,353.2406408603222,3,363.1387382129017,Mn170810-40,12,42.8954,5,0.00039166699999999995,2108.779,7.09,0.74%,,6.954720113633369,7.149597171315715
47,DSC02121.JPG,3,437.1392801014708,3,451.2183125738876,Mn20170810-UnID3 (S-IOS-28),11,55.5054,5,0.00039166699999999995,2613.422,11.36,0.04%,,11.136618443726563,11.495297747644862
48,DSC02093.JPG,3,367.39758440950163,3,382.26007228210216,Mn170810-42,11,56.4554,5,0.00039166699999999995,2210.797,9.78,0.74%,,9.520068127403277,9.905187418041171
49,DSC02035.JPG,3,349.0140387004777,3,362.06878430777414,Mn20170810-UnID4,11,78.2354,5,0.00039166699999999995,2088.288,12.8,0.04%,,12.532695113353931,13.001476103046592
50,DSC01615.JPG,3,372.86589879261453,3,381.28991251853836,Mn170810-41,9,67.9954,5,0.00039166699999999995,2204.989,11.74,0.74%,,11.636716924419085,11.89962072820866
51,DSC01565.JPG,5,244.2068433443476,3,249.39516729180224,Mn20170810-UnID2 (S-IOS-25),9,67.8554,5,0.00039166699999999995,1456.879,7.74,0.74%,,7.605723199315619,7.767311446689498
52,DSC01506.JPG,3,335.2697304135017,3,331.0796807148446,Mn20170810-UnID1 (S-IOS-23),9,68.0054,5,0.00039166699999999995,1910.029,10.17,0.74%,,10.464922479152492,10.334136603475129
53,DSC01123.JPG,3,361.06909835783625,3,371.03496202723244,Mn170809-44,7,74.8154,5,0.00039166699999999995,2139.5370000000003,12.54,0.74%,,12.39879828653673,12.741017363023609
54,DSC01082.JPG,3,350.24255327786216,3,358.2371841327399,Mn170809-43,6,62.1454,5,0.00039166699999999995,2090.291,10.18,0.74%,,9.990245687996323,10.218282874447798
55,DSC00948.JPG,5,219.18691951441943,3,221.2283003820259,Mn170809-41,5,84.51,5,0.00039166699999999995,1306.139,8.65,0.04%,,8.5019981410464,8.581180860434978
56,DSC00833.JPG,3,338.3532320141262,3,335.1862694321806,Mn170808-42,4,51.22,5,0.00039166699999999995,1973.671,7.92,0.04%,,7.954413698974495,7.879960943207952
58,DSC00477.JPG,3,340.9705496286142,3,345.25061581315884,Mn170807-41,2,76.97,5,0.00039166699999999995,2015.8370000000002,12.15,0.04%,,12.045827152452214,12.197033576339074
